,amp1mean,amp1std,amp1skew,amp1kurt,amp1dmean,amp1dstd,amp1dskew,amp1dkurt,amp10mean,amp10std,amp10skew,amp10kurt,amp10dmean,amp10dstd,amp10dskew,amp10dkurt,amp100mean,amp100std,amp100skew,amp100kurt,amp100dmean,amp100dstd,amp100dskew,amp100dkurt,amp1000mean,amp1000std,amp1000skew,amp1000kurt,amp1000dmean,amp1000dstd,amp1000dskew,amp1000dkurt,power1,power2,power3,power4,power5,power6,power7,power8,power9,power10
Adele\13 Chasing Pavements.mp3,-17.72839,7464.842625230488,0.0593097381813109,3.3511979167533483,-0.000923334872224787,4226.089087667317,0.29824856771740776,7.791740064216074,-17.728389999999997,5886.2939572035775,-0.02276888395880985,3.590536555430804,-0.0734062234370571,6422.435070592154,0.03985308790479746,3.408088987929883,-17.72839,1377.8281258724694,-0.07331558900244019,3.0894727696145,-0.06492915485914258,2533.058212230455,0.07212565240220992,2.9710035155407417,-17.72839,138.38932059497185,0.04529716104262744,3.586200129337844,0.09091652754590798,229.81635472698568,0.11193760629983074,3.670966956942677,0.32834807434234886,0.17117402349600375,0.08538164254097229,0.1051083278551497,0.07667471373728418,0.0737562824716983,0.044899914811333264,0.04537152008917004,0.041629023895746034,0.027656476760293775
Adele\14 I Can't Make You Love Me.mp3,-0.6179066666666667,4400.585431150574,0.40898292259915897,5.033018573807606,-0.0022800038000063334,2573.9080664712997,0.9065919920251255,22.018327299821003,-0.6179066666666668,2974.2187831180167,0.1047010511957997,3.5470357772754277,0.03344889081484456,4388.163839743235,0.027579320107405537,3.9907282072715984,-0.6179066666666665,350.25586063417217,-0.03555256163133722,3.5957662075731753,0.020291715285882122,588.6677638771321,-0.022424447631224358,3.7997309133093076,-0.6179066666666662,39.51292692543318,0.006296791883951255,3.828206363554352,0.1473806343906511,69.23185647216891,0.05302013994027138,4.036124185082207,0.26863321185391215,0.2156427940882111,0.14042269333066645,0.1032154348486243,0.0696257857710147,0.05999555561001442,0.040379848719333866,0.041809413662518835,0.04319110042639562,0.01708416168930829
Adele\15 Make You Feel My Love.mp3,-0.68773,4470.031592216933,0.35794518831583966,4.623896000900692,0.012718354530590885,2524.3735845327187,0.9213691859235374,19.086284677348424,-0.6877299999999987,3113.7948017537133,0.09237234327612649,3.1864640178723755,0.026305438423973614,4429.995947981463,0.017517597136595058,3.659915458539014,-0.6877299999999997,377.75715362992196,-0.00157720150072254,3.15603521544546,0.06966161026837686,639.1952666581539,-0.02694475819703305,3.4044515984632246,-0.6877300000000003,45.454569741634344,0.05663463219094847,3.1121339415937577,0.1426677796327206,81.07407828178015,0.07574922839568013,2.963967116929416,0.2732065959404517,0.22371551878852217,0.14133730641150374,0.10867794497701228,0.06055200958170888,0.05545066150451283,0.03777305910529141,0.03779310770843505,0.04033032702433728,0.021163468958224664
Adele\16 Someone Like You.mp3,-0.6414866666666666,5136.80031719794,0.3052526338488462,4.441298611536792,-0.006385010641684403,3513.7964444486515,0.809128015350116,11.927705823367825,-0.6414866666666647,3107.678997028949,0.05432790118899438,3.424896661466864,-0.1442724045400732,4883.19126618364,-0.0441933715276455,3.6825441271599457,-0.6414866666666668,324.1812093219724,0.016362765718232905,3.4804535434148787,-0.14597599599933256,536.1088384202865,-0.025978645616733836,3.572216570421343,-0.6414866666666665,33.34008789595226,-0.24160351107976002,3.1388518208437954,-0.08218196994991712,56.5794966450122,-0.047448846835898666,2.9407875814649644,0.22016053810086111,0.20350906826024082,0.12597592208735198,0.12848891144431288,0.07480375336826722,0.07766926057634108,0.0504598411333036,0.04242613521444294,0.04892626661811075,0.02758030319676751
Adele\17 Rolling In The Deep.mp3,-2.3398133333333333,6330.034181045173,0.09608747052918062,3.4793396670321584,0.009570015950026583,3380.359057873983,0.3945978681301208,6.93152527635118,-2.339813333333331,4889.432764733407,-0.011225859252848497,3.708211344622434,0.08907981799696092,5702.044400360466,0.029927005984391127,3.370191693893717,-2.3398133333333333,837.9057474366664,-0.07251290558481673,4.11263349459178,-0.0008401400233353975,1484.6289138642721,0.016550651293641985,4.157037441595444,-2.3398133333333337,89.43010855713987,0.026778665088558324,3.10407532936216,-0.07253923205342225,151.04655423396667,-0.09092197875873839,3.1750111998154518,0.3343860206226389,0.18201935851554935,0.1153655220338993,0.09549578424945551,0.06443975918092736,0.05943815584985347,0.04396307511157118,0.04142773152348039,0.040551600976539676,0.022912991936084724
BeastieBoys\01 So What'cha Want.mp3,-10.38336,11004.443124075313,0.010577841298340355,3.7244417170821342,0.0665284442140737,4512.252781852718,-0.015355936212776122,4.973818877334981,-10.383360000000001,9707.553773779819,0.008390654044155756,4.363674738438549,0.6701695028250476,8131.840059244032,-0.006359413243888682,4.658246157073847,-10.383359999999998,3616.105844837433,0.2343043265798867,8.63403563324195,1.449739956659437,6954.023572344561,-0.011029865607770412,8.730586946859408,-10.383359999999996,325.9227680943709,1.7911888434900463,13.163584764620348,2.2606327212019983,521.8220864320001,-0.32983091716368873,9.03384462797942,0.3243315563074945,0.15242131073811244,0.13788831056930717,0.09520758653394523,0.08401256469259569,0.059803725417140095,0.04708354481460556,0.036415624641999676,0.03461757753546266,0.028218198749337328
BeastieBoys\03 Ch-Check It Out.mp3,-5.172236666666667,8608.091029122807,0.028354881403081386,4.6418060451499334,0.006741677902796505,4134.069637801534,-0.18242377409054059,6.781551120650667,-5.172236666666668,7734.460800287903,0.030865400065570894,5.073631513186754,0.10806180103002075,4759.373315006823,-0.10574177715155282,5.666838127148246,-5.1722366666666595,4529.891976039031,-0.08054931752737042,4.964680783859186,0.06569594932490001,8693.736011850626,0.030857368314032862,4.990214841470086,-5.1722366666666675,457.9674384123476,-0.21531417466775166,4.559116375149137,1.1612253756260427,763.5253791464644,0.1917830617808701,3.8708158795294736,0.2909199429104353,0.14903800952236498,0.10805766660608948,0.09121240518273209,0.07139445921146405,0.07877143831652465,0.06393238284656087,0.058941805593783154,0.04559530927599435,0.04213658053405106
BeastieBoys\04 No Sleep Till Brooklyn.mp3,3.5950333333333333,7071.274783123053,-0.08961393514481257,8.148723968797444,-0.01517335862226437,3258.416308181194,-0.01583759830755652,5.946879718223364,3.595033333333334,6573.181786104834,-0.10507732721092564,9.799222534735001,-0.07174786246437254,3731.3952709146383,3.356864935753696e-06,6.51498123334906,3.59503333333334,2590.4484995146754,0.12366722546060656,13.247332264725218,0.15048174695782865,4677.276843316767,-0.01223918093770529,13.390364932124783,3.5950333333333324,208.49480544274692,0.30674613102673365,7.820022603595138,0.03084641068447674,368.6142855293552,0.10194268375418758,7.146659911426882,0.29444350773624745,0.10582224845324145,0.07022270492120315,0.0894555045406968,0.07495096106245017,0.081705084999485,0.08080719317158205,0.0825361829957529,0.06919358688192878,0.05086302523741257
BeastieBoys\05 Hey Ladies.mp3,-231.899465,7062.573788693304,-0.017278792763084052,7.084188168421332,0.006141676902794838,3759.3924564389417,0.02211819950511733,8.980170557440244,-231.899465,5966.361454794305,-0.0003244402205085798,9.999378082805595,0.031355522592043585,4291.577093119201,0.02998953816920731,10.658411922306097,-231.899465,2542.3050118840374,0.025916748644461616,11.740136191501728,-0.08103683947320875,4757.776282110102,-0.09202811015171856,12.439139162730562,-231.899465,211.72639653081072,0.0006923599751800776,8.216987416084681,-0.14837562604340845,362.9936447904075,-0.2899995297217397,7.365916338286801,0.31138240200747014,0.14416955285393374,0.11669004132246329,0.10873460956974737,0.07137906050231434,0.07273908095977223,0.06042845488775554,0.04945684893633365,0.034725971699573935,0.030293977260635527
BeastieBoys\06 Pass the Mic.mp3,-16.521168333333332,10203.873542826857,0.017436367086670315,3.2879353101431654,0.0342850571417619,3376.2009010721513,-0.29289988959297714,7.231494304310096,-16.52116833333334,9301.224710307924,0.01202899607195131,3.35676217327106,0.392216536942276,6551.047087207947,0.09586919616241553,4.452173484963139,-16.521168333333353,4319.602709366243,0.018885095012678238,4.047875169969953,-0.1904100683447342,8463.101759608644,0.010207202319125336,4.123559275388865,-16.521168333333335,297.5741067155597,-0.10986198966223416,4.823019394716249,-0.6777161936560946,509.3640642944106,0.12579616854398368,4.877277297616763,0.38270491069043405,0.1782220324213337,0.09684249756724231,0.08963428047402759,0.06440731254613559,0.053467809992731985,0.042686344934216684,0.03574993936677629,0.03009793209727004,0.026186939909831574
BeastieBoys\07 An Open Letter to NYC.mp3,-6.040468333333333,8437.512738994077,0.048403395117577484,4.468770061333886,-0.005300008833348056,3037.96936973231,0.10664599814137452,7.63444935308201,-6.040468333333334,7766.808119378674,0.060919430345285894,5.010616678366105,-0.03371056184269344,4814.490576465399,0.00982350245809177,5.501799533762251,-6.040468333333326,3348.9872426735865,0.18593258904690668,5.9116453785848595,0.12555592598765877,6148.0637850675475,0.008873054209243158,6.022556550905752,-6.040468333333334,263.2282261951448,-0.052787583680603156,5.363478824462005,-0.8189866444073473,430.3996947005931,0.062266827064636904,6.311171911666758,0.36133118899072303,0.18948676284457475,0.0841919251660492,0.06738791704541011,0.0597601876506144,0.06374744520995931,0.047346067303652366,0.04833157933553241,0.03882833255673832,0.03958859389674585
BeastieBoys\08 Root Down.mp3,-55.63488,8702.48682679846,-0.057647641122674245,4.264093237681475,-0.024956708261180436,3532.751354357872,0.1304412146142267,10.801679420634299,-55.634879999999995,7380.528477412422,-0.08913521281067545,4.686964152753589,-0.3034917248620758,7484.884630392496,0.04117349206072056,5.01630694161611,-55.63488,1670.10604896056,-0.18741125894891236,4.743307489846656,-0.644187364560763,2980.0633674524506,0.07917331647745403,4.333609350755978,-55.63488,174.33662143045447,-0.02067744344534375,4.284378785078864,-0.5902721202003338,305.67337703718425,0.11136832035902786,4.630094135247769,0.40000305328619246,0.1850496748650393,0.0882886181554959,0.07740884072271761,0.0611056076685071,0.0551559929634307,0.03858338362182664,0.036958709149160655,0.03155528653489748,0.025890833032732243
BeastieBoys\09 Shake Your Rump.mp3,-233.24721833333334,8996.300159081587,-0.24637612464591505,5.2972182967814545,-0.002211670352783921,3278.8962511086684,0.08054441256527492,9.540921617643159,-233.24721833333336,8312.96159972128,-0.31284683760071463,6.06939174818827,-0.009621827030449203,5599.393710118946,0.013671014630688065,7.1738382279335795,-233.24721833333334,3591.2784984983473,-0.37737694178591774,5.786194017252344,-0.01448408068010397,6628.05422862897,0.11510522278976458,5.572416016365934,-233.24721833333334,230.65702991760443,-0.1371244621369474,5.996110891702493,0.16258597662771374,384.84402350415115,0.05698810799351042,7.2354164966671135,0.40423313339026634,0.13496143294089766,0.09260780646621214,0.07940876325927722,0.06039471773409063,0.06030827906587213,0.04927136860288949,0.04263610680820013,0.041683876435961095,0.03449451529633334
